No_Hit,Age,Ever_Bankruptcy,Months_Since_Bankruptcy,Ever_Collection,Unpaid_Collection_Trades,Unpaid_Collection_Balance,Counseling_Last_12M,Unpaid_CO_84M,Delinq_90D_12M,Delinq_60D_12M,Delinq_60D_Curr,Delinq_30D_3M,Delinq_30D_Curr,Checking_Asset,Card_Inquiry_12M,Card_Open_24M,Personal_Loan,Unsecured_Debt,Revolving_Util,Income,Auth_User_Only,Student,Student_Loan_Amt,Ever_ChargeOff,ChargeOff_Balance,FICO_V
0,19,0,0,0,0,0,0,0,0,0,0,1,1,1805,0,0.0,1,266.40000000000003,0.2176330063515927,18877,0,0,0.0,0,,616.0
1,19,0,0,1,0,0,1,0,1,1,0,0,0,270,2,1.0,0,316.0,0.2261381780779185,37403,0,1,13269.2,1,,
1,21,0,0,0,0,0,0,0,0,0,0,1,0,915,1,0.0,0,583.2,0.29015576086849,23565,0,0,0.0,0,,
1,22,0,0,0,0,0,0,0,0,0,0,1,0,2571,3,1.0,1,1009.0,0.2097802762246368,18706,0,0,0.0,0,,
0,20,0,0,0,0,0,1,0,0,0,0,1,0,2048,0,1.0,1,361.6,0.0787715092351056,45043,0,1,1654.8,0,,640.0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,1201,2,0.0,0,603.0,0.270012965804304,38528,0,0,0.0,0,,654.0
0,25,0,0,0,0,0,0,0,0,0,0,1,0,2192,1,0.0,1,2316.0,0.3718927036105084,48519,1,0,0.0,0,,623.0
0,24,0,0,0,0,0,1,1,0,0,0,0,0,1226,2,0.0,0,54.0,0.2352486786886428,48063,1,0,0.0,0,,556.0
1,18,0,0,0,0,0,0,0,1,0,0,0,0,2709,2,0.0,0,372.0,0.3084025487834531,23670,0,0,0.0,0,,
0,21,0,0,0,0,0,0,0,0,1,0,0,0,1352,0,0.0,0,200.8,0.2819282507646042,54160,0,1,13950.3,0,,558.0
0,22,0,0,0,0,0,0,0,0,1,0,0,1,1235,2,1.0,0,954.0,0.429573773845644,49213,0,1,23073.0,0,,661.0
1,25,0,0,0,0,0,0,0,0,0,0,0,1,2314,0,2.0,0,139.0,0.2641827432774122,45433,0,1,16993.0,0,,
0,21,0,0,0,0,0,0,1,0,0,0,0,1,467,3,2.0,0,551.2,0.0,41042,0,1,11123.0,0,,558.0
0,23,0,0,0,0,0,1,0,0,1,0,0,0,326,3,2.0,1,1004.0,0.0,51455,0,0,0.0,0,,604.0
0,22,0,0,0,0,0,0,0,0,1,0,0,0,2571,1,2.0,0,834.0,0.1661748567786094,32419,1,0,0.0,0,,609.0
0,24,0,0,0,0,0,0,0,0,0,0,1,0,1189,1,2.0,0,586.0,0.0,51861,0,0,0.0,0,,531.0
0,24,0,0,0,0,0,1,1,0,1,0,1,0,1837,0,0.0,0,48.0,0.1426067694498885,41790,0,1,11589.0,0,,677.0
0,22,0,0,0,0,0,0,0,0,0,0,1,0,2778,3,2.0,1,1165.0,0.2782830254183693,25959,0,0,0.0,0,,670.0
0,24,0,0,0,0,0,0,1,1,0,0,0,1,231,0,1.0,0,771.0,0.5125551007305589,30316,1,0,0.0,1,,677.0
0,20,0,0,0,0,0,0,0,0,0,0,1,1,645,2,2.0,0,167.20000000000002,0.2754436347892479,51737,0,0,0.0,0,,623.0
1,22,0,0,1,0,0,0,1,1,0,0,1,0,2352,3,1.0,0,765.0,0.122198539899396,21727,0,1,6958.0,0,,
1,21,0,0,0,0,0,0,0,0,1,0,0,0,535,0,2.0,0,681.6,0.2117497543555903,31560,0,1,12575.5,0,,
0,22,0,0,0,0,0,0,0,0,0,0,0,1,2322,0,0.0,0,602.0,0.3844731118923794,45867,1,1,8697.0,0,,555.0
0,25,0,0,0,0,0,1,1,0,0,0,1,0,614,1,1.0,1,1075.0,0.1669894482337686,41104,0,0,0.0,0,,520.0
0,24,0,0,0,0,0,0,0,0,0,0,1,1,1557,3,2.0,0,949.0,0.2809392701652393,54833,0,0,0.0,0,,537.0
0,20,0,0,1,0,0,0,0,0,0,1,0,1,1942,3,2.0,0,715.2,0.3683973717070672,23147,0,0,0.0,0,,677.0
0,20,0,0,0,0,0,0,0,0,0,0,1,0,2165,3,0.0,0,370.4,0.3393520211921094,19044,0,0,0.0,0,,610.0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,2968,1,2.0,1,1587.0,0.3890029614135715,42207,0,0,0.0,0,,534.0
0,21,0,0,0,0,0,1,1,0,0,0,1,0,1102,0,1.0,0,113.6,0.4355184032777436,32670,0,1,5292.0,0,,627.0
1,19,0,0,0,0,0,0,0,1,0,0,1,0,2805,2,1.0,0,40.8,0.2510688704947269,40763,0,1,4656.4,0,,
1,19,0,0,0,0,0,0,0,0,0,1,0,0,1214,2,2.0,1,1172.8,0.477293646966575,46718,1,0,0.0,1,,
0,22,0,0,1,0,0,0,0,1,0,1,0,1,1638,1,2.0,0,816.0,0.2111271063369582,28762,0,0,0.0,1,,516.0
0,23,0,0,0,0,0,0,0,0,0,0,1,1,330,2,0.0,0,895.0,0.2600555091720095,49826,0,0,0.0,0,,621.0
1,18,0,0,0,0,0,0,0,0,0,0,1,0,2631,2,0.0,0,494.4,0.127738482425268,27969,0,1,9786.0,0,,
0,22,0,0,0,0,0,0,0,0,0,0,0,0,1998,1,1.0,1,823.0,0.384180107161249,21981,0,0,0.0,0,,631.0
0,23,0,0,0,0,0,1,0,1,1,0,0,0,2729,2,1.0,0,703.0,0.1837507467304174,22710,0,1,15122.0,0,,670.0
0,21,0,0,1,0,0,0,0,0,0,0,0,1,1247,0,2.0,0,523.2,0.0,31503,1,0,0.0,1,50.0,671.0
1,21,0,0,0,0,0,0,0,1,0,1,0,0,882,0,2.0,1,197.6,0.1507376844960859,19040,1,0,0.0,0,,
0,21,0,0,0,0,0,0,1,0,0,0,0,0,1750,2,2.0,0,300.8,0.2567727382921034,20786,0,1,3317.3,0,,550.0
1,21,0,0,0,0,0,0,0,0,0,0,0,1,970,0,2.0,0,484.0,0.2848035003276966,22792,1,1,14876.4,0,,
0,21,0,0,1,0,0,0,0,1,1,1,0,0,777,3,2.0,0,799.2,0.1537437992480218,32842,1,1,12016.2,1,,645.0
0,23,0,0,0,0,0,0,0,0,0,0,1,0,482,0,0.0,0,278.0,0.3662057881913548,22700,0,1,9526.0,0,,560.0
0,23,0,0,0,0,0,1,1,1,1,1,0,0,970,3,1.0,0,852.0,0.2895361288509481,43020,0,0,0.0,1,,654.0
1,20,0,0,0,0,0,0,1,0,0,0,0,0,1139,0,0.0,0,206.4,0.0,42118,0,0,0.0,0,,
1,25,0,0,0,0,0,0,0,0,0,0,0,0,545,3,1.0,0,858.0,0.3724387820625082,45684,0,0,0.0,0,,
0,19,0,0,0,0,0,0,1,0,0,0,0,0,464,2,0.0,0,432.0,0.104852152758751,53969,0,1,12007.1,0,,634.0
0,24,0,0,0,0,0,1,1,0,0,0,0,1,1776,3,2.0,0,77.0,0.6136647163847081,50536,0,0,0.0,0,,675.0
0,21,0,0,0,0,0,0,0,0,0,1,0,0,292,0,0.0,1,1858.4,0.2832181544210823,52625,0,1,14179.2,0,,598.0
1,18,0,0,0,0,0,0,0,0,0,0,0,1,1024,2,1.0,0,256.0,0.2717884509785231,24854,0,1,6745.9,0,,
0,24,0,0,0,0,0,0,0,0,0,0,1,1,335,3,2.0,0,281.0,0.3185715104248143,20983,0,0,0.0,0,,554.0
0,23,1,23,1,0,0,0,0,0,0,0,1,0,2477,2,2.0,0,918.0,0.6494719097858251,51560,0,0,0.0,0,,575.0
1,18,0,0,0,0,0,0,0,0,1,0,0,1,1844,0,0.0,0,344.8,0.3200505658402207,41290,0,1,3705.1,0,,
1,18,0,0,0,0,0,1,0,0,1,0,1,0,2354,2,0.0,0,639.2,0.2147742643935577,50312,0,0,0.0,0,,
1,18,0,0,0,0,0,0,0,0,0,0,0,0,610,1,1.0,0,336.0,0.0,46511,0,1,3662.4,0,,
1,20,0,0,0,0,0,0,0,0,0,0,0,0,874,2,1.0,0,774.4000000000001,0.2293355952233685,53851,1,0,0.0,0,,
0,23,0,0,0,0,0,0,0,0,1,0,0,0,1943,2,2.0,0,79.0,0.2067749954756239,33799,0,1,15306.0,0,,624.0
1,18,0,0,0,0,0,0,1,1,0,0,1,1,2227,0,2.0,0,226.4,0.3438186241046836,35127,0,1,10815.7,0,,
0,21,0,0,0,0,0,0,0,1,0,0,0,0,1444,2,2.0,0,336.8,0.2959931961954474,21190,0,0,0.0,1,,621.0
0,22,0,0,1,0,0,0,0,1,0,0,1,0,2625,0,2.0,0,903.0,0.2733031483225357,22712,1,0,0.0,0,,671.0
0,18,0,0,1,0,0,0,0,1,0,1,0,0,231,0,1.0,0,524.0,0.1109653016180941,40942,1,1,7724.499999999999,0,,572.0
1,20,0,0,0,0,0,1,0,0,0,0,0,0,211,2,1.0,0,638.4000000000001,0.3874014924886669,28481,1,0,0.0,0,,
1,24,0,0,1,0,0,0,0,1,0,1,0,1,2142,3,3.0,0,314.0,0.2017490341314197,35221,1,0,0.0,0,,
0,23,0,0,0,0,0,0,0,0,0,0,0,1,993,2,2.0,0,880.0,0.1,35261,0,0,0.0,0,,517.0
0,25,0,0,0,0,0,1,0,1,1,0,1,0,2538,0,2.0,0,228.0,0.4206741408171742,47823,0,0,0.0,1,,531.0
1,20,0,0,0,0,0,0,0,1,0,0,0,1,2812,3,1.0,0,465.6,0.1197556137447828,54545,0,0,0.0,0,,
1,18,0,0,0,0,0,0,0,0,0,0,0,0,1125,2,1.0,0,638.4000000000001,0.1593574685966108,34988,0,1,1817.9,0,,
1,23,0,0,0,0,0,0,0,0,0,0,0,1,198,1,1.0,1,1413.0,0.4700213620410356,49106,1,1,3102.0,0,,
0,22,0,0,0,0,0,0,0,0,0,0,0,0,1044,3,3.0,0,155.0,0.3044856389878119,37239,0,1,3875.0,0,,635.0
0,18,0,0,0,0,0,1,0,0,0,0,0,0,483,1,0.0,0,99.2,0.008157132938879,50471,0,0,0.0,0,,676.0
0,20,0,0,0,0,0,1,0,0,1,0,1,1,233,3,1.0,1,2237.6,0.0525837099347222,47482,0,1,5125.4,0,,634.0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,2703,1,0.0,0,231.2,0.4540431923420236,49891,1,0,0.0,0,,661.0
0,21,0,0,0,0,0,0,1,0,1,0,0,0,2535,1,1.0,0,599.2,0.3133179048065786,43762,0,1,12639.9,0,,500.0
0,25,0,0,0,0,0,0,1,0,0,0,1,0,2731,1,1.0,0,375.0,0.1263514447700348,29656,0,1,7684.0,0,,621.0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,833,0,2.0,0,210.0,0.5019453050150227,26572,1,1,8843.0,0,,501.0
1,20,0,0,0,0,0,1,0,0,1,0,0,0,2072,0,1.0,1,516.8000000000001,0.5343519539550203,23956,0,1,6087.2,0,,
0,23,0,0,0,0,0,1,0,0,0,0,0,0,1515,1,0.0,1,1739.0,0.3676953875098923,45599,0,0,0.0,0,,629.0
0,25,0,0,1,0,0,0,0,1,1,1,1,1,2451,2,0.0,0,851.0,0.1,51307,1,0,0.0,0,,562.0
1,25,0,0,0,0,0,0,0,0,1,0,0,0,2806,1,1.0,0,970.0,0.3299316583174798,45940,0,0,0.0,0,,
0,25,0,0,1,2,297,0,1,0,0,0,0,1,1982,2,0.0,0,329.0,0.49318283544766,24772,0,0,0.0,0,,628.0
1,18,0,0,0,0,0,0,0,0,0,0,1,1,2606,2,0.0,0,380.8,0.0,52502,0,1,10372.6,0,,
0,21,0,0,0,0,0,0,0,0,0,0,0,0,876,0,1.0,0,759.2,0.1124463784051876,44728,0,0,0.0,0,,672.0
0,18,0,0,0,0,0,0,0,0,0,0,1,0,1899,3,2.0,1,1026.4,0.0,26210,1,1,1401.4,0,,585.0
0,23,0,0,1,0,0,0,0,1,0,0,0,0,2745,3,2.0,0,869.0,0.3724690729162608,27967,0,1,8651.0,0,,580.0
1,18,0,0,0,0,0,0,0,0,0,0,1,0,1515,3,0.0,0,304.8,0.4223020853947634,35276,0,0,0.0,0,,
0,19,0,0,1,2,469,0,1,1,0,1,0,0,2274,2,1.0,1,1104.0,0.5632475980683254,53645,0,0,0.0,0,,611.0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1866,1,0.0,1,964.8,0.0607803946391495,51039,0,1,9506.0,0,,617.0
0,21,0,0,0,0,0,0,1,0,0,0,0,1,2180,0,0.0,0,88.0,0.1297355325943101,22136,0,0,0.0,0,,513.0
1,23,0,0,0,0,0,0,0,0,1,0,0,0,2012,3,1.0,0,663.0,0.3292935291485649,25689,0,1,24891.0,0,,
1,24,0,0,0,0,0,0,0,0,1,0,1,0,1330,0,0.0,0,836.0,0.3887383851583249,25446,0,0,0.0,0,,
1,19,0,0,0,0,0,0,0,0,0,0,0,0,1356,1,2.0,0,261.6,0.6056324562530756,18372,0,0,0.0,0,,
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1088,1,0.0,1,507.2000000000001,0.2903950974299409,31662,0,1,2652.3,0,,
0,18,0,0,0,0,0,1,1,0,0,0,0,0,302,2,1.0,0,52.8,0.0212286902033891,30388,1,1,11709.6,0,,558.0
1,22,0,0,0,0,0,0,0,0,0,0,0,0,2563,2,1.0,0,837.0,0.535038803759849,33082,1,1,7958.0,0,,
1,18,0,0,0,0,0,0,0,0,1,0,0,0,1156,0,2.0,0,384.8,0.391553118159247,22477,0,0,0.0,0,,
0,25,0,0,1,0,0,0,0,1,0,0,0,0,1149,2,2.0,1,2219.0,0.3401398951390115,27371,0,0,0.0,0,,637.0
1,18,0,0,0,0,0,0,0,0,0,0,1,0,1767,0,0.0,1,2396.8,0.0548361243498923,42846,1,1,12124.7,0,,
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2647,0,2.0,0,659.2,0.3296190959798187,35290,0,1,7018.9,0,,
1,18,0,0,0,0,0,0,0,0,0,0,0,0,2879,1,0.0,0,428.0,0.540878931261381,33524,0,1,3504.2,0,,
0,19,0,0,0,0,0,1,0,0,0,1,1,1,188,2,1.0,1,1836.0,0.1923819142569849,30612,0,0,0.0,0,,680.0
0,19,0,0,0,0,0,0,1,0,0,0,1,0,1882,1,0.0,0,261.6,0.2636603869337394,24411,1,0,0.0,0,,606.0
0,21,0,0,0,0,0,0,0,0,0,0,0,1,893,3,1.0,1,1723.2,0.0,50813,0,1,17266.199999999997,0,,535.0
0,23,0,0,1,0,0,0,1,0,0,0,0,1,263,1,0.0,0,218.0,0.3799712672782604,47672,0,0,0.0,1,50.0,539.0
1,24,0,0,0,0,0,0,1,0,0,0,0,0,1946,1,1.0,1,929.0,0.2190966860735291,30931,0,1,22344.0,0,,
0,22,0,0,0,0,0,0,0,0,0,0,0,1,508,0,2.0,0,363.0,0.1319762453620708,36232,0,0,0.0,0,,555.0
1,25,0,0,0,0,0,1,0,0,0,0,1,0,433,2,2.0,0,125.0,0.4988750462086587,44548,0,0,0.0,0,,
0,18,0,0,0,0,0,0,0,0,0,0,1,0,706,2,1.0,0,444.8,0.3797794515230144,27386,0,0,0.0,0,,644.0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,2226,2,0.0,0,456.0,0.1317157067899495,31411,0,1,4538.099999999999,0,,668.0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2074,0,2.0,0,360.0,0.0,21218,1,1,17068.8,0,,
1,23,0,0,0,0,0,0,0,0,1,0,1,0,2655,0,0.0,1,521.0,0.1,22001,0,0,0.0,0,,
1,19,0,0,0,0,0,1,1,0,0,0,0,0,1186,3,0.0,0,757.6,0.3371118136759774,47892,1,0,0.0,0,,
0,22,0,0,0,0,0,1,0,0,0,0,0,0,2938,2,2.0,0,105.0,0.5512195394121373,29085,1,1,7873.0,0,,609.0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1594,0,0.0,1,259.2,0.2745875312059754,41017,1,0,0.0,0,,578.0
0,19,0,0,0,0,0,0,1,0,0,0,0,0,1713,1,1.0,0,792.8000000000001,0.0116869756126472,27784,1,0,0.0,0,,578.0
1,25,0,0,0,0,0,0,0,0,1,0,1,0,2106,0,2.0,0,812.0,0.5362726423432549,31824,0,1,12756.0,0,,
0,23,1,13,1,0,0,1,0,0,0,0,1,0,1002,2,2.0,0,37.0,0.3257889372096836,20484,0,1,4597.0,0,,509.0
1,25,0,0,1,1,288,1,0,0,0,0,1,1,538,1,1.0,0,858.0,0.7985931197481236,36657,1,1,5094.0,0,,
1,24,0,0,0,0,0,1,0,0,0,0,0,0,2658,0,1.0,1,2854.0,0.2802775131214897,36055,0,0,0.0,0,,
0,21,0,0,0,0,0,0,0,0,0,0,0,0,2390,2,0.0,1,843.2,0.2515436803604376,37977,1,1,3603.6,0,,552.0
0,24,0,0,1,0,0,0,0,0,0,0,1,0,1805,0,2.0,0,291.0,0.0677417062274305,22722,0,1,6576.0,1,680.677036254015,622.0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,552,3,1.0,0,498.4,0.1072070202667519,38156,1,1,4279.8,0,,576.0
0,25,0,0,0,0,0,0,1,0,0,0,0,1,2433,2,1.0,0,601.0,0.3624248156771039,32123,0,0,0.0,0,,587.0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1390,1,1.0,1,872.8000000000001,0.2293949730762046,18526,0,1,12999.7,0,,
1,18,0,0,0,0,0,1,0,0,1,0,1,0,2564,0,2.0,0,547.2,0.0,26007,0,1,13169.8,0,,
0,24,0,0,0,0,0,0,0,0,0,0,1,0,119,1,2.0,1,530.0,0.4804265201701621,39346,0,0,0.0,0,,555.0
0,23,0,0,1,0,0,0,0,1,0,1,0,0,615,0,2.0,1,596.0,0.2031815590312305,28051,0,0,0.0,1,,618.0
0,25,0,0,0,0,0,1,1,0,0,0,1,0,766,3,2.0,1,440.0,0.1199873029286361,37515,0,0,0.0,0,,530.0
0,22,0,0,0,0,0,0,0,0,0,0,1,0,2243,3,3.0,0,625.0,0.6625440280273635,36799,0,1,21333.0,0,,542.0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,808,2,0.0,0,226.4,0.0,33522,0,0,0.0,0,,642.0
0,19,1,6,1,0,0,1,0,0,1,0,0,0,2098,0,0.0,0,683.2,0.6423176751956396,40923,1,0,0.0,0,,569.0
0,23,0,0,0,0,0,0,1,0,0,0,0,0,176,0,0.0,1,513.0,0.2651388441609069,22008,0,0,0.0,0,,570.0
0,23,0,0,0,0,0,0,0,0,1,0,1,1,2936,1,2.0,0,710.0,0.0,27638,0,1,14420.0,0,,618.0
1,20,0,0,0,0,0,0,0,1,0,1,0,0,346,1,0.0,0,100.8,0.5004077173759174,45167,0,1,6550.599999999999,0,,
0,24,0,0,0,0,0,0,0,0,0,0,0,1,2309,0,1.0,0,650.0,0.0,51583,0,0,0.0,0,,675.0
1,25,0,0,0,0,0,0,0,0,0,0,0,0,465,3,2.0,0,307.0,0.104674305668201,45475,0,0,0.0,0,,
0,25,0,0,1,0,0,0,1,1,1,1,0,0,1856,2,0.0,0,814.0,0.3109430129451153,38043,0,0,0.0,0,,576.0
0,18,0,0,0,0,0,0,0,0,0,0,0,1,2860,0,0.0,0,461.6,0.0,25507,0,0,0.0,0,,587.0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,341,0,2.0,1,934.4,0.1731569277861156,36325,0,0,0.0,0,,
0,21,0,0,0,0,0,1,0,0,1,0,0,1,1741,2,1.0,0,181.6,0.4016525013619008,53343,1,0,0.0,0,,506.0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,478,2,1.0,1,1348.0,0.3827726674234904,40785,0,0,0.0,0,,
1,23,0,0,0,0,0,0,1,0,0,0,0,0,503,2,2.0,1,880.0,0.0149902565818879,40449,0,0,0.0,0,,
1,25,0,0,0,0,0,0,1,1,0,0,0,0,1688,1,2.0,1,2446.0,0.3431207130430553,28599,0,0,0.0,1,,
0,22,0,0,0,0,0,1,0,0,0,0,1,0,578,0,0.0,0,9.0,0.1227823378625668,44329,0,0,0.0,0,,628.0
0,20,0,0,0,0,0,0,1,0,0,0,0,0,1107,2,1.0,1,2297.6,0.0,35107,0,1,4792.2,0,,588.0
0,21,0,0,0,0,0,1,0,0,1,0,0,0,2953,0,2.0,1,2161.6,0.2243033341328331,29572,1,1,17440.5,0,,638.0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1807,1,1.0,0,742.4000000000001,0.208851442783186,30807,1,0,0.0,0,,619.0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0.0,0,263.2,0.0,20696,0,0,0.0,0,,594.0
0,21,0,0,0,0,0,0,0,1,0,1,0,0,1142,0,0.0,1,2371.2000000000003,0.2604375493060664,47873,1,1,7229.599999999999,1,,660.0
0,20,0,0,0,0,0,1,0,1,0,1,0,1,372,1,2.0,0,480.0,0.3609559788666521,30634,0,0,0.0,1,,645.0
1,19,0,0,0,0,0,1,1,0,0,0,1,0,750,2,2.0,0,272.0,0.3548278502714953,33066,0,0,0.0,0,,
0,20,0,0,0,0,0,0,0,0,0,0,0,0,230,0,1.0,0,608.0,0.1981769061637743,18591,0,1,1642.9,0,,649.0
1,24,0,0,0,0,0,0,0,0,0,0,0,0,2520,3,2.0,0,44.0,0.1260609914349489,28928,0,0,0.0,0,,
1,20,0,0,0,0,0,0,1,0,0,0,0,0,353,2,0.0,0,135.20000000000002,0.281444974395915,41092,0,0,0.0,0,,
1,21,0,0,0,0,0,0,0,0,0,0,0,0,657,1,2.0,0,148.0,0.122896849806501,32340,0,1,4086.6,0,,
0,25,0,0,0,0,0,0,0,0,0,0,1,0,2445,0,1.0,0,736.0,0.5491216805947944,26640,0,0,0.0,0,,515.0
0,24,0,0,1,0,0,0,0,1,0,1,1,0,2600,1,2.0,1,358.0,0.4055647092457546,34498,0,0,0.0,1,,528.0
1,21,0,0,0,0,0,0,0,0,1,0,0,1,1088,3,0.0,0,694.4000000000001,0.2554857545057132,19485,1,0,0.0,0,,
1,18,0,0,1,2,363,0,0,0,0,0,0,1,2830,2,2.0,1,667.2,0.3894244895917135,21196,1,1,4722.2,0,,
0,18,0,0,0,0,0,1,0,0,0,0,0,0,2123,1,0.0,0,425.6,0.4430575239230966,24050,0,1,16036.999999999998,0,,634.0
0,25,0,0,0,0,0,0,1,0,0,0,1,0,1294,3,2.0,1,412.0,0.0619294634974471,28537,0,0,0.0,0,,509.0
0,25,0,0,1,1,139,0,0,0,0,0,0,1,1626,1,1.0,0,513.0,0.0913920739176266,53268,0,0,0.0,0,,591.0
1,24,0,0,0,0,0,0,1,0,0,0,0,0,1744,0,2.0,0,330.0,0.0,25232,0,0,0.0,0,,
1,19,0,0,0,0,0,1,0,0,1,0,1,1,2411,2,1.0,0,388.0,0.4663477005171177,20611,1,1,7912.799999999999,0,,
1,25,0,0,1,0,0,0,1,1,0,1,0,1,139,2,0.0,0,131.0,0.2972550422181985,42673,0,1,7120.0,1,,
1,18,0,0,0,0,0,0,0,0,0,0,0,1,1108,2,1.0,0,758.4000000000001,0.7862298934842499,30809,0,0,0.0,0,,
0,20,0,0,0,0,0,0,0,0,0,0,0,0,2696,3,0.0,1,764.8000000000001,0.2037351977344202,39809,0,0,0.0,0,,538.0
1,21,0,0,1,0,0,0,0,1,0,1,0,0,788,0,0.0,1,1759.2,0.1082377834493027,19626,1,1,2011.8,1,,
1,18,0,0,1,0,0,1,1,0,0,1,0,0,966,1,2.0,0,228.0,0.3236316889001303,28360,0,0,0.0,1,,
0,18,0,0,0,0,0,1,0,0,0,0,0,0,852,2,1.0,0,512.8000000000001,0.4953818614650013,47250,1,1,9982.0,0,,675.0
0,19,0,0,0,0,0,0,0,0,0,0,0,1,971,2,1.0,0,540.8000000000001,0.2020096576096833,26080,1,1,1795.4999999999998,0,,548.0
1,24,0,0,0,0,0,1,0,0,1,0,1,0,1465,2,0.0,0,990.0,0.3963271591551228,52319,0,0,0.0,0,,
1,24,0,0,0,0,0,0,0,0,0,0,1,0,2185,3,2.0,0,936.0,0.2726657038650484,44189,0,0,0.0,0,,
0,23,0,0,0,0,0,0,1,0,0,1,0,0,2142,0,1.0,1,1382.0,0.1703429670015736,30314,0,1,12604.0,0,,502.0
1,19,0,0,0,0,0,0,1,0,1,0,0,1,2883,1,0.0,0,621.6,0.2394825785804521,39686,0,1,5732.299999999999,0,,
1,20,0,0,0,0,0,0,1,0,1,0,1,0,1101,0,0.0,0,744.0,0.0811837039675112,19137,0,1,4666.2,0,,
0,24,0,0,0,0,0,1,1,0,0,0,0,0,873,3,1.0,1,656.0,0.166256356582674,51651,0,0,0.0,0,,501.0
0,21,0,0,0,0,0,0,0,0,1,0,0,0,1331,2,1.0,1,122.4,0.2052618334877002,52364,1,0,0.0,0,,615.0
0,25,0,0,0,0,0,0,0,0,0,0,1,0,1176,1,1.0,1,2993.0,0.3162197098885329,26711,0,0,0.0,0,,528.0
0,19,0,0,1,0,0,0,1,1,0,0,0,0,2963,2,1.0,0,463.2000000000001,0.260042614225992,47119,0,1,7668.499999999999,0,,607.0
0,25,0,0,0,0,0,0,1,0,0,0,0,0,581,0,0.0,1,2349.0,0.4075522096149752,28412,0,0,0.0,0,,663.0
1,18,0,0,0,0,0,1,1,0,0,0,0,0,833,2,0.0,0,627.2,0.4306975796108484,48175,1,1,11477.2,0,,
0,21,0,0,0,0,0,0,0,0,1,0,0,1,1996,1,2.0,0,279.2,0.2684761951371396,40578,1,0,0.0,0,,608.0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1891,3,1.0,1,766.4000000000001,0.2120794131750707,44562,0,1,2134.3,0,,605.0
1,18,0,0,0,0,0,0,1,0,0,0,0,1,1126,3,2.0,0,12.0,0.3264088635576649,51932,1,0,0.0,0,,
0,19,0,0,1,0,0,0,0,1,0,1,0,0,2467,2,0.0,0,310.40000000000003,0.4316927137495435,18443,0,1,16183.3,1,,661.0
1,18,0,0,0,0,0,0,1,0,0,0,0,0,1240,1,2.0,0,410.4,0.197801233549921,18246,1,1,14975.8,0,,
0,25,1,13,1,0,0,0,0,1,1,1,1,0,1441,2,1.0,1,2818.0,0.4963904730916267,29158,0,0,0.0,0,,517.0
0,23,0,0,0,0,0,1,0,0,0,0,0,0,1519,0,0.0,0,833.0,0.1417296783720809,44785,0,0,0.0,0,,562.0
0,21,0,0,1,0,0,0,0,1,0,0,0,0,2476,2,0.0,0,386.4,0.3738769551615188,36922,0,1,8361.5,1,,600.0
1,22,0,0,1,0,0,0,0,1,0,1,0,0,818,0,2.0,0,958.0,0.3794503599439787,39446,0,1,19101.0,1,,
0,22,0,0,0,0,0,0,0,0,0,0,0,0,1364,2,1.0,1,670.0,0.346380783115345,28956,0,1,4827.0,0,,536.0
0,25,0,0,0,0,0,1,0,0,1,0,0,0,716,0,1.0,1,2132.0,0.0447622567859803,50926,0,0,0.0,0,,625.0
0,20,0,0,0,0,0,0,0,0,0,0,1,0,1288,0,2.0,0,621.6,0.4569487592607934,43298,0,0,0.0,0,,587.0
0,24,0,0,0,0,0,0,1,0,0,0,0,0,2581,1,0.0,1,1706.0,0.569995668360039,41806,0,0,0.0,0,,633.0
0,18,0,0,0,0,0,1,1,1,0,0,0,1,2681,3,1.0,0,306.40000000000003,0.4032863882607755,18528,0,0,0.0,1,,521.0
0,18,0,0,1,0,0,0,0,1,0,0,0,0,1078,1,2.0,0,473.6,0.0402415302647094,35824,0,1,12997.6,1,,509.0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1202,0,0.0,0,40.0,0.1937181094624103,26062,1,0,0.0,0,,
0,20,0,0,0,0,0,0,0,0,0,0,0,1,1139,1,0.0,1,116.0,0.6188682594466086,19902,0,1,8533.0,0,,665.0
0,25,0,0,0,0,0,0,0,0,0,0,1,1,116,0,1.0,0,212.0,0.390764929763343,36790,0,0,0.0,0,,635.0
